,EEM,EFA,EWA,EWG,EWH,EWJ,EWT,EWU,EWW,EWY,EWZ,EZU,IJR,IWM,IYR,OIH,QQQ,SMH,SPY,TLI,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLY
2007-06-06,32.9259147644043,55.07651901245117,15.523286819458008,23.664810180664062,11.331685066223145,48.62279510498047,20.593828201293945,30.64118766784668,49.62721633911133,50.01536560058594,40.237911224365234,39.571041107177734,30.63961410522461,70.14266204833984,50.42732620239258,43.57503128051758,42.0007209777832,27.108457565307617,117.53697204589844,6.06350040435791,30.598705291748047,52.29124450683594,18.16791534423828,29.79063606262207,20.84766960144043,19.786571502685547,25.448034286499023,32.919891357421875
2007-06-07,32.41835021972656,54.13554382324219,15.418322563171387,23.02541732788086,11.127881050109863,48.42366409301758,20.36967658996582,30.140472412109375,48.20905685424805,49.79481887817383,38.642974853515625,38.57108688354492,30.01335906982422,68.68958282470703,48.868324279785156,42.70164108276367,41.349365234375,26.72654151916504,115.41596221923828,6.084122180938721,29.91204071044922,51.36479568481445,17.862035751342773,29.306297302246094,20.551610946655273,19.536108016967773,24.657732009887695,32.3056755065918
2007-06-08,32.99131393432617,54.7262077331543,15.567477226257324,23.165054321289062,11.379242897033691,48.65598678588867,20.86000633239746,30.555694580078125,49.30852127075195,50.81276321411133,40.03854751586914,39.093101501464844,30.354185104370117,69.58831787109375,49.671791076660156,42.75527572631836,41.85797119140625,27.49785804748535,116.917724609375,6.001631736755371,30.485532760620117,51.57742691040039,18.07080841064453,29.713762283325195,20.839445114135742,19.65060806274414,24.834760665893555,32.720699310302734
2007-06-11,33.27387237548828,54.91167068481445,15.661391258239746,23.429628372192383,11.358860969543457,48.589603424072266,20.902034759521484,30.567907333374023,49.945892333984375,50.29530334472656,40.71227264404297,39.171058654785156,30.42235565185547,69.60506439208984,48.9402961730957,43.40156936645508,41.77766036987305,27.400508880615234,117.11898040771484,5.989254951477051,30.221412658691406,51.97229766845703,18.153343200683594,29.752195358276367,20.88056755065918,19.757946014404297,25.16352653503418,32.61278533935547
2007-06-12,32.6956787109375,53.93637466430664,15.285737037658691,23.106260299682617,11.141467094421387,47.959007263183594,20.705902099609375,30.29922866821289,49.10935592651367,49.862674713134766,40.09354782104492,38.47279357910156,29.940933227539062,68.45439147949219,47.908966064453125,42.699073791503906,41.5278205871582,27.190834045410156,115.84170532226562,5.9810028076171875,29.85167121887207,51.33442306518555,17.905738830566406,29.367801666259766,20.63385009765625,19.5718936920166,24.752565383911133,32.34717559814453
2007-06-13,33.349754333496094,54.636940002441406,15.479089736938477,23.422279357910156,11.379242897033691,48.09176254272461,21.070146560668945,30.848793029785156,49.77859115600586,50.82124328613281,40.842891693115234,39.11004638671875,30.3712158203125,69.36993408203125,48.9402961730957,43.88203811645508,41.982887268066406,27.782428741455078,117.57569885253906,5.985130310058594,30.553447723388672,52.35958480834961,18.245586395263672,30.0673885345459,20.897014617919922,19.722166061401367,25.245723724365234,32.720699310302734
2007-06-14,33.87299346923828,55.04216766357422,15.523286819458008,23.804439544677734,11.440382957458496,48.158145904541016,21.294301986694336,31.019773483276367,50.41596221923828,51.97492980957031,41.970359802246094,39.587982177734375,30.63111114501953,69.99986267089844,48.43661880493164,44.80184555053711,42.25949478149414,28.046030044555664,118.32650756835938,5.9810028076171875,30.787363052368164,53.240474700927734,18.21646499633789,30.221160888671875,21.094388961791992,19.750797271728516,25.403779983520508,32.953121185302734
2007-06-15,34.644805908203125,55.48862075805664,15.744251251220703,24.3409423828125,11.535494804382324,48.589603424072266,21.742599487304688,31.25180435180664,51.148929595947266,52.50935363769531,43.07719421386719,40.19474792480469,30.971904754638672,70.8313980102539,49.168148040771484,45.38949966430664,42.64973449707031,28.60771942138672,118.99981689453125,5.976877689361572,31.15346908569336,54.05765914916992,18.281879425048828,30.3837890625,21.216190338134766,19.793272018432617,25.745012283325195,33.119422912597656
2007-06-18,34.67618942260742,55.797672271728516,15.81606674194336,24.509979248046875,11.562667846679688,48.49004364013672,21.728588104248047,31.36172103881836,51.26844024658203,52.74686813354492,43.25593566894531,40.262535095214844,30.903751373291016,70.69703674316406,48.43661880493164,45.58110809326172,42.65867233276367,28.645158767700195,118.85990142822266,5.985130310058594,31.15346908569336,54.118587493896484,18.27699851989746,30.36836814880371,21.273794174194336,19.69247055053711,25.464895248413086,32.97806167602539
2007-06-19,34.71544647216797,55.85261917114258,16.014944076538086,24.561424255371094,11.55587387084961,48.456844329833984,21.882692337036133,31.190736770629883,51.02942657470703,52.891082763671875,43.090946197509766,40.35743713378906,31.02303123474121,70.88179779052734,48.48458480834961,45.8621826171875,42.64973449707031,28.465402603149414,119.15528869628906,6.00575065612793,31.305063247680664,54.179508209228516,18.355104446411133,30.46085548400879,21.265573501586914,19.548463821411133,25.630416870117188,33.08615493774414
2007-06-20,34.419795989990234,55.19325637817383,15.992849349975586,24.193960189819336,11.515115737915039,48.12494659423828,21.980758666992188,30.89763832092285,49.86623764038086,51.94948196411133,42.12160110473633,39.82527542114258,30.597015380859375,69.65553283691406,47.621150970458984,44.79417037963867,42.24789810180664,28.293148040771484,117.4993667602539,6.114509582519531,30.910907745361328,52.6030158996582,18.032907485961914,30.291292190551758,21.142114639282227,19.52686309814453,24.96196937561035,33.02794647216797
2007-06-21,34.848873138427734,55.69464874267578,16.031517028808594,24.252750396728516,11.6781587600708,48.35728454589844,22.737266540527344,31.17853546142578,50.24067687988281,52.780799865722656,42.85719299316406,40.052371978759766,30.741867065429688,70.20145416259766,47.42926025390625,45.82381820678711,42.631874084472656,29.09447479248047,118.15237426757812,6.056397438049316,31.085264205932617,53.654029846191406,18.062204360961914,30.35295295715332,21.249103546142578,19.584468841552734,25.121124267578125,32.96975326538086
2007-06-22,34.38841247558594,54.925411224365234,15.937607765197754,24.06902313232422,11.528698921203613,47.892635345458984,22.260944366455078,30.799955368041992,50.17694091796875,51.31325912475586,42.080352783203125,39.910003662109375,30.486248016357422,69.6470947265625,47.2493782043457,46.04103469848633,42.230037689208984,28.667606353759766,117.04067993164062,6.118660926818848,30.994291305541992,53.12089920043945,17.832761764526367,30.175683975219727,21.01044464111328,19.476465225219727,24.64365577697754,32.7535514831543
2007-06-25,34.12678527832031,54.91167068481445,16.048091888427734,23.84853744506836,11.508322715759277,47.627113342285156,22.471088409423828,30.824373245239258,49.32445526123047,51.194496154785156,41.59223937988281,39.80153274536133,30.303058624267578,69.28592681884766,46.176082611083984,45.12120819091797,42.05143737792969,28.338109970092773,116.48092651367188,5.944319725036621,30.50918197631836,52.69440841674805,17.69118881225586,30.09860610961914,20.936376571655273,19.390066146850586,24.777341842651367,32.620506286621094
2007-06-26,33.828521728515625,54.636940002441406,15.771872520446777,23.84853744506836,11.426797866821289,47.69348907470703,22.27495574951172,30.73888397216797,48.392303466796875,50.65158462524414,41.097267150878906,39.18461608886719,30.01335906982422,68.7735595703125,46.1101188659668,44.39558792114258,41.81031799316406,28.27070426940918,115.28369903564453,5.691102027893066,30.13018226623535,51.559661865234375,17.525217056274414,29.84423828125,20.862308502197266,19.339658737182617,24.64365577697754,32.395999908447266
2007-06-27,34.3099250793457,55.028438568115234,15.468038558959961,24.01022720336914,11.63060474395752,47.793060302734375,22.52712631225586,31.068618774414062,48.79066467285156,51.1011848449707,41.82597732543945,39.533748626708984,30.567184448242188,70.20986938476562,47.11147689819336,45.17379379272461,42.453285217285156,28.89975929260254,116.92404174804688,5.765821933746338,30.395477294921875,52.35930252075195,17.78882598876953,30.13714027404785,21.06804847717285,19.49086570739746,25.006532669067383,32.72861862182617
2007-06-28,34.31776809692383,55.069644927978516,15.738728523254395,24.164560317993164,11.6577787399292,47.69348907470703,22.457077026367188,31.044191360473633,49.30852127075195,51.27932357788086,41.908485412597656,39.81509017944336,30.597015380859375,70.20060729980469,46.927433013916016,44.54509353637695,42.4354133605957,28.71257209777832,116.90853881835938,5.8156352043151855,30.50918197631836,52.35930252075195,17.759532928466797,29.98299217224121,21.142114639282227,19.45486831665039,25.00016212463379,32.66209030151367
2007-06-29,34.43811798095703,55.47486114501953,15.727678298950195,24.34829330444336,11.562667846679688,48.158145904541016,22.415048599243164,31.20296859741211,49.28463363647461,51.15208435058594,42.2247200012207,39.998138427734375,30.40203857421875,69.76301574707031,46.866912841796875,44.65501022338867,42.506866455078125,28.495376586914062,116.94738006591797,5.823935508728027,30.698680877685547,52.54209518432617,17.661903381347656,30.090909957885742,21.06804847717285,19.476465225219727,25.1975154876709,32.70367431640625
2007-07-02,35.13666534423828,56.278438568115234,16.086763381958008,24.5908203125,11.739301681518555,49.02107238769531,22.849342346191406,31.44720458984375,49.834354400634766,52.602657318115234,43.22842788696289,40.503204345703125,30.803972244262695,70.66345977783203,48.04735565185547,45.5596923828125,42.890846252441406,28.907255172729492,118.00469207763672,5.832238674163818,31.191368103027344,53.47122573852539,17.813234329223633,30.306703567504883,21.249103546142578,19.634872436523438,25.560386657714844,32.8782844543457
2007-07-03,35.41661071777344,56.546302795410156,16.031517028808594,24.914194107055664,11.814026832580566,48.921504974365234,22.947404861450195,31.679250717163086,50.336280822753906,53.31522750854492,43.59967803955078,40.76420974731445,30.910873413085938,71.00005340576172,47.8233757019043,45.78201675415039,43.14088439941406,29.027076721191406,118.43228912353516,5.848840713500977,31.198959350585938,53.882503509521484,17.96944808959961,30.522523880004883,21.397241592407227,19.62767219543457,25.560386657714844,32.92817687988281
2007-07-05,35.573585510253906,56.26470184326172,16.21381950378418,24.98768424987793,11.888758659362793,48.78874206542969,23.339670181274414,31.48385238647461,51.148929595947266,54.14655685424805,43.91591262817383,40.55405044555664,30.966445922851562,71.11787414550781,48.59217834472656,45.77692794799805,43.45344543457031,29.12443733215332,118.30784606933594,5.873749256134033,31.267160415649414,53.753028869628906,17.818111419677734,30.491701126098633,21.479536056518555,19.613264083862305,25.509462356567383,33.1027946472168
2007-07-06,36.18317413330078,56.669944763183594,16.269062042236328,24.958288192749023,12.16729736328125,48.556427001953125,23.43773651123047,31.715877532958984,51.611026763916016,55.30870819091797,44.62400436401367,40.99470901489258,31.03488540649414,71.36195373535156,48.48926544189453,46.282958984375,43.632049560546875,29.379051208496094,118.92980194091797,5.836393356323242,31.5324764251709,54.48414611816406,17.90598487854004,30.676687240600586,21.520679473876953,19.728469848632812,25.375762939453125,33.40214157104492
2007-07-09,36.53376388549805,56.80730438232422,16.40164566040039,25.090572357177734,12.343929290771484,48.556427001953125,23.900047302246094,31.899066925048828,50.91788864135742,55.69893264770508,44.947120666503906,41.174354553222656,31.04768943786621,71.29458618164062,48.67087936401367,46.270164489746094,43.65884780883789,29.513870239257812,119.02312469482422,5.832238674163818,31.6082820892334,54.99441909790039,17.832761764526367,30.907899856567383,21.644128799438477,19.728469848632812,25.413970947265625,33.27739715576172
2007-07-10,35.81428146362305,56.113616943359375,16.197246551513672,24.62021827697754,12.072186470031738,48.65598678588867,23.465755462646484,31.41057014465332,49.92198944091797,54.96091079711914,44.29402160644531,40.46930694580078,30.538854598999023,70.1248550415039,47.187747955322266,45.91748809814453,43.29269790649414,29.296680450439453,117.32831573486328,5.790728569030762,31.15346908569336,54.50699234008789,17.456872940063477,30.391489028930664,21.397241592407227,19.548463821411133,25.178415298461914,32.68703079223633
2007-07-11,36.10991668701172,56.64247131347656,16.21381950378418,24.86274528503418,12.187676429748535,48.49004364013672,23.451744079589844,31.764724731445312,50.32832336425781,55.554718017578125,45.070858001708984,40.9302978515625,30.82107162475586,70.5456314086914,47.187747955322266,45.439579010009766,43.587398529052734,29.244251251220703,118.1601791381836,5.799031734466553,31.380870819091797,54.712623596191406,17.515453338623047,30.71521759033203,21.520679473876953,19.64206886291504,25.242080688476562,32.8782844543457
2007-07-12,36.902652740478516,57.43231964111328,16.490036010742188,25.509485244750977,12.39827823638916,48.821937561035156,23.844009399414062,32.350929260253906,51.148929595947266,57.259796142578125,46.638301849365234,41.631961822509766,31.128944396972656,71.37875366210938,47.781002044677734,46.1551628112793,44.25715255737305,30.12045669555664,120.02597045898438,5.7450666427612305,32.1767578125,55.771236419677734,17.837642669677734,31.169963836669922,21.882789611816406,19.80767250061035,25.560386657714844,33.136051177978516
2007-07-13,37.36050033569336,57.3911018371582,16.534229278564453,25.44333839416504,12.377899169921875,49.05426788330078,23.88603401184082,32.24102020263672,51.06926345825195,58.19291305541992,46.892677307128906,41.652313232421875,31.29142951965332,71.44608306884766,48.2349967956543,45.97114562988281,44.56077194213867,30.097999572753906,120.3835678100586,5.699402809143066,32.51785659790039,56.319580078125,17.90598487854004,31.385787963867188,21.932170867919922,19.94447135925293,25.942365646362305,33.30236053466797
2007-07-16,36.994224548339844,57.2606201171875,16.55632781982422,25.340452194213867,12.248821258544922,48.95469665527344,23.59183692932129,32.17995834350586,50.790409088134766,57.38703536987305,46.47331619262695,41.53026580810547,31.197357177734375,71.09262084960938,47.96866989135742,45.411441802978516,44.51612091064453,30.180381774902344,120.3680648803711,5.7533674240112305,32.343528747558594,55.59608459472656,17.84252166748047,31.586191177368164,21.99801254272461,19.865276336669922,25.566757202148438,33.169307708740234
2007-07-17,36.9654541015625,57.068294525146484,16.50108528137207,25.178762435913086,12.262406349182129,48.68917465209961,23.858020782470703,32.106689453125,50.29645919799805,57.429447174072266,46.89955139160156,41.69296646118164,31.197357177734375,71.14312744140625,47.65993881225586,45.13290023803711,44.85546112060547,30.74204444885254,120.30584716796875,5.740915298461914,32.63154983520508,54.8725700378418,17.901103973388672,31.771163940429688,22.07207489013672,19.771671295166016,25.59222412109375,33.202571868896484
2007-07-18,36.51283264160156,56.86912155151367,16.484512329101562,24.86274528503418,12.255613327026367,48.456844329833984,23.521793365478516,31.886856079101562,49.78655242919922,56.62358093261719,46.872047424316406,41.174354553222656,31.107555389404297,70.9158935546875,47.39963912963867,45.771812438964844,44.8018684387207,30.180381774902344,120.08818817138672,5.5578789710998535,32.68461608886719,56.11393356323242,17.67166519165039,31.701810836791992,21.956865310668945,19.778873443603516,25.78321075439453,33.16099548339844
2007-07-19,36.87649154663086,57.191917419433594,16.68338394165039,25.075876235961914,12.330340385437012,48.68917465209961,23.70391273498535,32.14332580566406,50.43190002441406,57.20040512084961,47.435787200927734,41.26927185058594,31.299978256225586,71.11787414550781,47.557003021240234,46.824764251708984,44.93581771850586,30.270248413085938,120.55463409423828,5.553703308105469,32.76040267944336,56.62421798706055,17.61308479309082,31.986997604370117,22.137916564941406,19.843673706054688,26.197004318237305,33.2358283996582
2007-07-20,36.622711181640625,56.60125732421875,16.64472007751465,24.656963348388672,12.33713436126709,48.49004364013672,23.731931686401367,31.862438201904297,49.86623764038086,57.573665618896484,46.913307189941406,40.82859420776367,30.816804885864258,70.05754089355469,46.794288635253906,47.14677047729492,44.6947135925293,29.865835189819336,119.33407592773438,5.482661247253418,32.44205856323242,56.357662200927734,17.3055362701416,31.524532318115234,22.05561637878418,19.728469848632812,25.91053581237793,32.81174850463867
2007-07-23,37.68231201171875,56.94467544555664,16.76624870300293,24.8406982421875,12.534152030944824,48.78874206542969,24.13820457458496,32.057830810546875,50.31238555908203,58.871543884277344,47.9788818359375,40.98792266845703,30.838184356689453,69.7966537475586,45.97703552246094,48.17924499511719,44.71257019042969,29.8433837890625,119.69943237304688,5.499377727508545,32.40415954589844,56.586158752441406,17.295780181884766,31.732629776000977,22.088533401489258,19.728469848632812,25.936002731323242,32.861656188964844
2007-07-24,36.39247512817383,56.08614730834961,16.567373275756836,24.201309204101562,12.30996036529541,48.62279510498047,23.9140567779541,31.300655364990234,48.83846664428711,57.641510009765625,45.435218811035156,40.211692810058594,30.124086380004883,68.16407775878906,44.79658126831055,47.08798599243164,44.05175018310547,29.229290008544922,117.62371063232422,5.507735252380371,31.759870529174805,54.948707580566406,16.86130714416504,31.29327964782715,21.866334915161133,19.584468841552734,25.159313201904297,32.34611129760742
2007-07-25,36.60177993774414,55.93503952026367,16.62814712524414,24.127817153930664,12.527356147766113,48.65598678588867,24.068161010742188,31.17853546142578,48.04972457885742,58.48980712890625,45.675846099853516,39.97102737426758,30.021469116210938,67.91165161132812,44.85710906982422,47.793331146240234,44.11426544189453,29.311647415161133,117.86475372314453,5.419979572296143,31.229270935058594,55.824546813964844,16.93941879272461,31.37037467956543,21.891023635864258,19.584468841552734,25.210247039794922,32.23800277709961
2007-07-26,34.73637008666992,54.073753356933594,15.73320484161377,23.245895385742188,12.092569351196289,47.793060302734375,23.017454147338867,29.957284927368164,45.94639587402344,55.47837448120117,42.79533004760742,38.279563903808594,29.264616012573242,66.09392547607422,43.8280029296875,46.6867561340332,43.73921203613281,28.7724609375,115.07379913330078,5.328044891357422,30.190820693969727,53.72256088256836,16.539119720458984,30.71521759033203,21.561830520629883,19.296459197998047,24.63728141784668,31.29006576538086
2007-07-27,34.28636932373047,53.32509994506836,15.191826820373535,22.56975746154785,11.956694602966309,47.32840347290039,22.457077026367188,29.456571578979492,45.81095886230469,54.418006896972656,42.53407669067383,38.11349105834961,28.708749771118164,64.48660278320312,42.617286682128906,45.577571868896484,42.855133056640625,28.268962860107422,112.81150817871094,5.4283366203308105,29.50104331970215,52.168914794921875,16.2803897857666,30.144840240478516,21.100967407226562,19.037256240844727,23.905168533325195,30.799482345581055
2007-07-30,35.40875244140625,54.272911071777344,15.539857864379883,23.378185272216797,12.296377182006836,48.12494659423828,22.919387817382812,29.82294273376465,47.44422149658203,56.49631881713867,43.9984016418457,38.78124237060547,29.166284561157227,65.60584259033203,43.19237518310547,45.77692794799805,43.35520553588867,28.69603729248047,114.57626342773438,5.4534077644348145,30.243881225585938,53.06759262084961,16.587934494018555,30.792282104492188,21.175037384033203,19.08045768737793,24.236215591430664,31.24019432067871
2007-07-31,34.68404006958008,54.2042350769043,15.49013900756836,23.43697738647461,12.187676429748535,47.892635345458984,22.765281677246094,30.152681350708008,46.83871841430664,55.9619026184082,43.723419189453125,38.740562438964844,28.86267852783203,64.88212585449219,42.617286682128906,45.41402816772461,42.44435501098633,28.298940658569336,113.28575897216797,5.482661247253418,29.880035400390625,52.549705505371094,16.06070899963379,30.376070022583008,21.026905059814453,18.922056198120117,24.191654205322266,30.766225814819336
2007-08-01,34.548011779785156,54.29351806640625,15.213918685913086,23.554561614990234,12.106151580810547,47.52754592895508,22.148874282836914,30.189321517944336,46.368656158447266,54.63008499145508,43.29719161987305,38.66938400268555,28.978132247924805,65.23555755615234,43.28318786621094,44.8553352355957,42.774776458740234,28.41132926940918,113.83770751953125,5.407442569732666,30.05438232421875,52.41261672973633,16.2413330078125,30.599607467651367,21.23264503479004,19.202863693237305,24.73914909362793,30.80778694152832
2007-08-02,34.92997360229492,54.4583625793457,15.35755443572998,23.58396339416504,12.085776329040527,47.29521179199219,22.443069458007812,30.323646545410156,46.81480407714844,54.570701599121094,44.12903594970703,39.04902648925781,29.31166648864746,65.74889373779297,43.91880798339844,44.21038055419922,43.16768264770508,28.403820037841797,114.74724578857422,5.465947151184082,30.13018226623535,52.05467987060547,16.348731994628906,30.807708740234375,21.273794174194336,19.22446060180664,25.006532669067383,31.19861602783203
2007-08-03,33.42300033569336,53.47621154785156,14.805122375488281,23.150352478027344,11.569461822509766,46.63142013549805,21.952739715576172,29.74967384338379,45.17359161376953,52.61963653564453,41.86723327636719,38.421939849853516,28.191362380981445,63.409461975097656,42.302513122558594,42.62550354003906,42.34611892700195,27.81440544128418,111.79307556152344,5.449229717254639,29.122041702270508,50.356327056884766,15.650657653808594,30.175683975219727,20.862308502197266,19.188459396362305,24.159828186035156,30.242353439331055
2007-08-06,34.019508361816406,54.05998992919922,15.180776596069336,23.78974151611328,11.915933609008789,47.32840347290039,22.49910545349121,30.03055191040039,45.19749450683594,54.58766555786133,42.004737854003906,39.004966735839844,28.520610809326172,63.981685638427734,43.404239654541016,42.61274337768555,42.8372688293457,28.12185287475586,113.66667938232422,5.22357177734375,29.463153839111328,50.64573669433594,16.451242446899414,30.630428314208984,21.191497802734375,19.685270309448242,24.917402267456055,30.724637985229492
2007-08-07,34.27329635620117,54.24544143676758,15.313359260559082,23.679506301879883,11.875174522399902,47.22882843017578,22.330991744995117,30.372507095336914,46.34475326538086,54.765811920166016,42.74720001220703,39.03548049926758,28.87551498413086,64.96626281738281,43.579803466796875,43.594337463378906,43.14088439941406,28.076879501342773,114.87944030761719,5.31968355178833,29.675386428833008,51.833805084228516,16.568408966064453,30.630428314208984,21.23264503479004,19.634872436523438,25.369407653808594,30.899261474609375
2007-08-08,35.42445755004883,55.12458801269531,15.738728523254395,23.78974151611328,12.201264381408691,47.627113342285156,23.08750343322754,30.73888397216797,47.52389907836914,56.165496826171875,44.19090270996094,39.96084976196289,29.29029083251953,66.9186019897461,45.1597900390625,44.601497650146484,43.61418914794922,28.65521812438965,116.48092651367188,5.44504976272583,30.440961837768555,52.816253662109375,16.963825225830078,30.86936378479004,21.561830520629883,19.980484008789062,25.7386474609375,31.248510360717773
2007-08-09,33.9593391418457,53.5517578125,15.075815200805664,23.120954513549805,11.6577787399292,46.863739013671875,22.204910278320312,30.189321517944336,45.51617431640625,53.44247055053711,41.86723327636719,38.26262664794922,28.644609451293945,65.37861633300781,45.08108139038086,43.6301155090332,42.60511016845703,28.205137252807617,113.0291976928711,5.353116989135742,29.675386428833008,51.30070495605469,16.35361099243164,30.04463768005371,21.06804847717285,19.62047004699707,25.273908615112305,30.367076873779297
2007-08-10,33.37067413330078,52.63140869140625,15.108959197998047,22.863733291625977,11.76647663116455,46.199954986572266,22.19089698791504,29.126834869384766,45.04611587524414,52.7214241027832,40.90476608276367,37.621971130371094,29.025175094604492,65.69001007080078,43.58586120605469,43.93636703491211,42.22108840942383,28.280155181884766,112.50054931640625,5.344758033752441,29.319122314453125,51.57487487792969,16.2803897857666,29.69780158996582,20.771785736083984,19.51246452331543,24.834644317626953,30.23405647277832
2007-08-13,33.7003288269043,52.73442077636719,15.142105102539062,22.973970413208008,11.691743850708008,46.266334533691406,22.0648136138916,29.444364547729492,45.309024810791016,52.84866714477539,40.62977600097656,37.84569549560547,28.86267852783203,65.33653259277344,43.404239654541016,43.972164154052734,42.506866455078125,28.10460662841797,112.90480041503906,5.22357177734375,29.44799041748047,51.63581466674805,16.133934020996094,30.09860610961914,21.059818267822266,19.45486831665039,24.96196937561035,30.400346755981445
2007-08-14,32.829105377197266,52.22618103027344,14.567581176757812,22.826984405517578,11.58984088897705,46.133575439453125,21.616514205932617,29.004711151123047,44.46451187133789,51.236915588378906,38.92483901977539,37.4050407409668,28.435102462768555,64.21730041503906,41.7697868347168,43.20268630981445,41.78353500366211,27.75632667541504,111.17891693115234,5.077312469482422,28.68998908996582,51.2930793762207,15.850804328918457,29.327821731567383,20.63188362121582,19.145254135131836,24.541793823242188,29.627037048339844
2007-08-15,31.539268493652344,51.00363540649414,13.926756858825684,22.275785446166992,11.1686429977417,45.370208740234375,20.705902099609375,28.333017349243164,42.58427047729492,49.59970474243164,36.40867614746094,36.47627258300781,28.161436080932617,63.28323745727539,41.31576156616211,42.065101623535156,40.98875427246094,27.0958251953125,109.64742279052734,4.905977249145508,27.969900131225586,49.8841438293457,15.709235191345215,28.980987548828125,20.368518829345703,19.04445457458496,24.210752487182617,29.311059951782227
2007-08-16,31.002948760986328,50.78384780883789,13.33565902709961,22.415422439575195,11.10070514678955,45.469783782958984,20.467742919921875,28.027708053588867,42.2735595703125,47.741939544677734,35.25372314453125,35.98137283325195,28.580474853515625,64.68856048583984,42.381187438964844,41.24705123901367,40.58690643310547,27.024499893188477,110.47147369384766,4.868371486663818,27.59090805053711,49.57952117919922,16.182754516601562,28.996400833129883,20.236854553222656,19.094858169555664,24.382646560668945,29.352630615234375
2007-08-17,31.984037399291992,51.25090026855469,13.772077560424805,22.687347412109375,11.413208961486816,45.13788986206055,21.280288696289062,28.699384689331055,43.69967269897461,49.625152587890625,36.491172790527344,36.84574890136719,29.10642433166504,65.98454284667969,43.49506378173828,42.48689651489258,41.35489273071289,27.43739128112793,112.50054931640625,5.165067672729492,27.969900131225586,51.407318115234375,16.841777801513672,29.289289474487305,20.434364318847656,19.188459396362305,24.592731475830078,29.560514450073242
2007-08-20,32.04945755004883,51.41572952270508,14.280318260192871,22.665298461914062,11.345272064208984,44.640037536621094,21.322317123413086,28.699384689331055,43.2296028137207,49.74391174316406,36.98615264892578,36.80168151855469,29.12352752685547,66.0350341796875,44.221492767333984,42.944515228271484,41.55134582519531,27.775178909301758,112.44609832763672,5.315506935119629,28.492921829223633,51.2930793762207,16.617223739624023,29.713214874267578,20.508432388305664,19.332462310791016,24.726421356201172,29.718509674072266
2007-08-21,31.931720733642578,51.381385803222656,14.225069999694824,22.57710838317871,11.494733810424805,45.20426559448242,21.014108657836914,28.467348098754883,43.22164535522461,49.353694915771484,37.06866455078125,36.82879638671875,29.273181915283203,66.22013092041016,44.88739013671875,42.333518981933594,41.98892593383789,27.90207862854004,112.67156982421875,5.286255359649658,28.667266845703125,50.56959533691406,16.734386444091797,29.59760284423828,20.57427406311035,19.332462310791016,24.700952529907227,29.918075561523438
2007-08-22,33.305274963378906,52.597068786621094,14.694636344909668,23.150352478027344,12.072186470031738,45.80168533325195,21.63051986694336,29.224531173706055,45.125789642333984,51.54228973388672,39.529823303222656,38.140594482421875,29.51692008972168,67.01119995117188,45.25060272216797,43.131103515625,42.5604362487793,28.029727935791016,114.00872039794922,5.24500036239624,29.75118064880371,51.17885208129883,16.778318405151367,30.129423141479492,20.845853805541992,19.382863998413086,24.987436294555664,30.317201614379883
2007-08-23,33.47532272338867,52.830596923828125,15.147632598876953,23.13565444946289,12.011045455932617,46.133575439453125,21.742599487304688,29.493209838867188,45.31700897216797,51.63560485839844,39.73606491088867,37.73723220825195,29.209043502807617,66.15283966064453,44.92976379394531,43.96961212158203,42.44435501098633,27.954639434814453,113.90770721435547,5.295517921447754,29.18269920349121,51.63581466674805,16.802730560302734,29.96756935119629,20.903457641601562,19.390066146850586,25.063825607299805,30.200788497924805
2007-08-24,34.27329635620117,53.75092315673828,15.385174751281738,23.510475158691406,12.282787322998047,46.36589431762695,22.148874282836914,29.932859420776367,46.37662124633789,52.71293640136719,41.24850845336914,38.57786178588867,29.75208282470703,67.01119995117188,44.645240783691406,44.889892578125,43.04267120361328,28.292522430419922,115.3148193359375,5.346026420593262,29.864887237548828,52.7401123046875,16.86130714416504,30.214208602905273,21.19973373413086,19.52686309814453,25.216615676879883,30.80778694152832
2007-08-27,34.430259704589844,53.180877685546875,15.274685859680176,23.14300537109375,12.350723266601562,46.000816345214844,21.616514205932617,29.6763916015625,46.368656158447266,51.6186408996582,41.19350814819336,38.24906921386719,29.35870361328125,66.08552551269531,44.03989028930664,44.28659439086914,42.75691604614258,27.954639434814453,114.24197387695312,5.295517921447754,29.599592208862305,52.0927619934082,16.666040420532227,30.144840240478516,21.084516525268555,19.44046974182129,24.573619842529297,30.383718490600586
2007-08-28,33.030555725097656,52.10942459106445,14.821699142456055,22.77553939819336,11.8547945022583,45.56935119628906,21.084156036376953,28.8337345123291,44.27330780029297,50.515869140625,39.082950592041016,37.31351089477539,28.50778579711914,64.41928100585938,42.647560119628906,43.55803298950195,41.73887634277344,27.256343841552734,111.73088836669922,5.333400726318359,28.917400360107422,50.83612060546875,16.168102264404297,29.42031478881836,20.70594596862793,19.217254638671875,24.191654205322266,29.6519775390625
2007-08-29,34.33869552612305,53.30448913574219,15.346505165100098,23.3414363861084,12.26920223236084,46.000816345214844,21.882692337036133,29.615327835083008,45.40462875366211,53.54426193237305,40.79478073120117,38.371089935302734,29.251792907714844,66.11077117919922,43.76747131347656,45.063629150390625,42.93549346923828,28.053234100341797,113.92320251464844,5.329190254211426,29.48590660095215,52.51924514770508,16.363378524780273,30.114013671875,21.19973373413086,19.382863998413086,24.669116973876953,30.58327865600586
