,IBB,IYE,IYR,OIH,SMH,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2006-03-01,27.63956069946289,23.177013397216797,40.3343505859375,35.1579475402832,28.43297576904297,23.1055908203125,39.76729965209961,15.473946571350098,24.660961151123047,18.018339157104492,16.47565460205078,19.764116287231445,25.712373733520508,27.720773696899414
2006-03-02,27.636308670043945,23.52155303955078,40.236934661865234,36.169715881347656,28.410837173461914,23.244781494140625,40.43220138549805,15.379582405090332,24.593189239501953,18.05914306640625,16.384977340698242,19.75194549560547,25.664947509765625,27.539905548095703
2006-03-03,27.35340690612793,23.51384162902832,40.07075881958008,36.1798095703125,27.99761199951172,23.252099990844727,40.439674377441406,15.341849327087402,24.65343475341797,17.95305633544922,16.42683219909668,19.65459442138672,25.578001022338867,27.52347183227539
2006-03-06,27.135540008544922,22.81960678100586,40.80421447753906,34.654632568359375,27.636011123657227,22.937088012695312,39.03516387939453,15.294670104980469,24.52542495727539,17.87961196899414,16.371030807495117,19.338171005249023,25.44363021850586,27.3508358001709
2006-03-07,26.846139907836914,22.500782012939453,40.21402359008789,33.857872009277344,27.0972900390625,22.717313766479492,38.45991134643555,15.346564292907715,24.540483474731445,17.765365600585938,16.482627868652344,19.24689292907715,25.4515323638916,27.22752571105957
2006-03-08,27.151798248291016,22.5264892578125,40.28849411010742,33.91351318359375,26.927583694458008,22.578121185302734,38.45991134643555,15.355999946594238,24.510366439819336,17.74904441833496,16.66399574279785,19.228641510009766,25.625425338745117,27.2768497467041
2006-03-09,26.7615966796875,22.31565284729004,40.69534683227539,33.7440185546875,26.506942749023438,22.534170150756836,38.18349838256836,15.26164722442627,24.480243682861328,17.642955780029297,16.691884994506836,19.173873901367188,25.538484573364258,27.16997718811035
2006-03-10,26.911174774169922,22.343929290771484,41.142303466796875,33.984352111816406,26.514333724975586,22.937088012695312,38.392677307128906,15.398458480834961,24.73626708984375,17.724557876586914,16.845346450805664,19.29557228088379,25.633333206176758,27.42481803894043
2006-03-13,26.94044303894043,22.783615112304688,40.98757553100586,34.72813415527344,26.492185592651367,22.988372802734375,39.147220611572266,15.40317440032959,24.721206665039062,17.789852142333984,16.859294891357422,19.319915771484375,25.617523193359375,27.416603088378906
2006-03-14,27.164804458618164,23.19501495361328,41.30847930908203,35.57061004638672,26.94970703125,23.41326141357422,39.87187576293945,15.582447052001953,24.95463752746582,17.993858337402344,16.81745147705078,19.526803970336914,25.79932403564453,27.71255111694336
2006-03-15,27.288373947143555,23.313283920288086,42.030460357666016,35.59592819213867,27.185855865478516,23.691654205322266,40.08108139038086,15.601322174072266,25.331138610839844,18.099946975708008,16.754663467407227,19.65459442138672,25.88625717163086,27.868749618530273
2006-03-16,27.18431854248047,23.650115966796875,42.483131408691406,36.11703872680664,26.28697967529297,23.728273391723633,40.716102600097656,15.65320873260498,25.34619903564453,17.98570442199707,16.810468673706055,19.758041381835938,25.88625717163086,27.92629623413086
2006-03-17,27.164804458618164,23.41098976135254,42.96446990966797,35.717288970947266,26.235353469848633,23.697357177734375,40.199832916259766,15.69922161102295,25.539703369140625,18.042821884155273,16.8006534576416,19.71021270751953,25.947328567504883,27.973167419433594
2006-03-20,27.18106460571289,22.984167098999023,42.28832244873047,34.55864334106445,26.257478713989258,23.645828247070312,39.30816650390625,15.708707809448242,25.494348526000977,18.07546043395996,16.898818969726562,19.422077178955078,25.99490737915039,27.907386779785156
2006-03-21,26.65753746032715,22.90960121154785,41.66946029663086,34.545989990234375,26.353404998779297,23.299823760986328,39.24074172973633,15.55218505859375,25.396089553833008,18.002017974853516,16.786630630493164,19.27494239807129,25.8363037109375,27.75115966796875
2006-03-22,26.82988166809082,23.053590774536133,41.7898063659668,34.87739944458008,26.449344635009766,23.542762756347656,39.50299072265625,15.675507545471191,25.58504295349121,18.01018524169922,16.94089698791504,19.366897583007812,26.098005294799805,27.841609954833984
2006-03-23,26.745336532592773,23.346710205078125,42.03620529174805,35.6667366027832,26.44196891784668,23.609018325805664,40.087440490722656,15.599618911743164,25.479228973388672,17.969369888305664,16.81467628479004,19.342378616333008,25.95526123046875,27.825157165527344
2006-03-24,26.75509262084961,23.53801155090332,41.91511154174805,36.08921813964844,26.715024948120117,23.594295501708984,40.3571891784668,15.594876289367676,25.45654296875,18.02650260925293,16.81467628479004,19.30558967590332,25.915603637695312,27.78404998779297
2006-03-27,26.631526947021484,23.641128540039062,41.50000762939453,36.101863861083984,26.80358123779297,23.756256103515625,40.56698226928711,15.585392951965332,25.479228973388672,18.050989151000977,16.758577346801758,19.176847457885742,25.71735382080078,27.77582359313965
2006-03-28,26.397403717041016,23.782922744750977,41.96702194213867,37.03792953491211,26.279626846313477,23.55748748779297,40.88169479370117,15.457331657409668,25.297822952270508,17.846967697143555,16.625350952148438,19.09714698791504,25.47945785522461,27.627819061279297
2006-03-29,26.520963668823242,24.051050186157227,42.895263671875,37.58076858520508,27.069259643554688,23.955018997192383,41.361236572265625,15.528475761413574,25.554811477661133,18.11626434326172,16.744558334350586,19.213624954223633,25.550825119018555,27.874488830566406
2006-03-30,26.67704963684082,24.058788299560547,42.232234954833984,37.96038818359375,27.113529205322266,24.043359756469727,41.3387565612793,15.433618545532227,25.554811477661133,18.173383712768555,16.611331939697266,19.04197120666504,25.50324249267578,27.759370803833008
2006-03-31,26.78760528564453,23.75714683532715,42.376373291015625,37.1530876159668,26.80358123779297,23.815143585205078,40.76182174682617,15.438359260559082,25.547250747680664,18.067304611206055,16.548221588134766,18.90096664428711,25.360506057739258,27.677148818969727
2006-04-03,26.420164108276367,23.893787384033203,41.4538688659668,37.22398376464844,26.95854377746582,24.1096134185791,40.9865837097168,15.462071418762207,25.637954711914062,18.173383712768555,16.604318618774414,18.92548179626465,25.344646453857422,27.578479766845703
2006-04-04,26.413658142089844,24.187685012817383,41.31549835205078,37.990753173828125,26.847875595092773,24.146425247192383,41.52609634399414,15.62807846069336,25.811798095703125,18.238676071166992,16.590293884277344,19.127798080444336,25.37635612487793,27.734708786010742
2006-04-05,26.358381271362305,24.530576705932617,41.713321685791016,38.65126419067383,27.57107925415039,24.47770118713379,42.207942962646484,15.656538963317871,25.826906204223633,18.393722534179688,16.625350952148438,19.311723709106445,25.29705047607422,27.91560935974121
2006-04-06,25.916152954101562,24.556352615356445,41.47117233276367,38.85117721557617,27.814605712890625,24.52922821044922,42.29787826538086,15.599618911743164,25.789125442504883,18.377397537231445,16.562244415283203,19.07262420654297,25.10673713684082,27.973167419433594
2006-04-07,25.477163314819336,24.169647216796875,40.85428237915039,38.16030502319336,27.224233627319336,24.153783798217773,41.4736442565918,15.452590942382812,25.660625457763672,18.16522789001465,16.41499137878418,18.80286979675293,24.805397033691406,27.849830627441406
2006-04-10,25.314586639404297,24.553775787353516,40.36420440673828,38.9903678894043,27.010211944580078,24.146425247192383,42.2603874206543,15.481043815612793,25.569931030273438,18.140743255615234,16.436033248901367,18.796743392944336,24.7578125,27.8087100982666
2006-04-11,24.94388771057129,24.36557960510254,40.271968841552734,38.175498962402344,26.921676635742188,23.969745635986328,41.960689544677734,15.348248481750488,25.524574279785156,17.9775333404541,16.281770706176758,18.582170486450195,24.488183975219727,27.586713790893555
2006-04-12,25.11947250366211,24.208309173583984,40.22582244873047,37.84650421142578,27.024988174438477,24.131690979003906,41.68342971801758,15.381443977355957,25.69841194152832,18.01018524169922,16.337860107421875,18.62508201599121,24.654720306396484,27.562042236328125
2006-04-13,25.39912223815918,24.293384552001953,39.770362854003906,38.329872131347656,27.15781593322754,24.256845474243164,41.81831359863281,15.405156135559082,25.59261131286621,18.034664154052734,16.3098201751709,18.53925323486328,24.599212646484375,27.627819061279297
2006-04-17,25.2528018951416,24.685260772705078,39.59162902832031,38.932193756103516,26.678129196166992,24.470338821411133,42.590087890625,15.39093017578125,25.464109420776367,17.838809967041016,16.218658447265625,18.520858764648438,24.456470489501953,27.48804473876953
2006-04-18,25.639753341674805,25.28595733642578,40.54294204711914,39.643287658691406,27.58585548400879,25.140260696411133,43.631629943847656,15.675507545471191,26.076339721679688,18.1978702545166,16.372926712036133,18.876441955566406,24.686445236206055,27.89093780517578
2006-04-19,25.708036422729492,25.68040657043457,41.10795593261719,40.744140625,27.947444915771484,25.3095760345459,44.305965423583984,15.694474220275879,26.242616653442383,18.181547164916992,16.393959045410156,18.937746047973633,24.543697357177734,27.792268753051758
2006-04-20,25.571468353271484,25.438066482543945,41.148311614990234,40.30380630493164,28.227886199951172,25.07400131225586,43.848907470703125,15.727686882019043,26.34087562561035,18.1978702545166,16.42201805114746,19.07262420654297,24.765743255615234,27.89916229248047
2006-04-21,25.33734893798828,25.940792083740234,41.1540641784668,41.14399337768555,27.61536407470703,25.324295043945312,44.763065338134766,15.708707809448242,26.371112823486328,18.002017974853516,16.42201805114746,19.158451080322266,24.71023178100586,27.68537139892578
2006-04-24,25.33083724975586,25.590173721313477,40.9465217590332,40.47588348388672,27.42348289489746,25.235952377319336,44.08120346069336,15.71345329284668,26.46181297302246,17.9775333404541,16.492124557495117,19.336244583129883,24.61507797241211,27.677148818969727
2006-04-25,25.103227615356445,25.319473266601562,40.658241271972656,40.17672348022461,27.659645080566406,25.059276580810547,43.51174545288086,15.618590354919434,26.15191078186035,17.969369888305664,16.492124557495117,19.060365676879883,24.464397430419922,27.636035919189453
