,DBA,DBB,DBC,DBE,DBO,DGL,GLD,GSG,IAU,SLV,UNG,USO
2010-06-16,23.834930419921875,18.13625717163086,22.142396926879883,24.077482223510742,24.73383140563965,43.21757507324219,120.33000183105469,29.040000915527344,12.041000366210938,18.079999923706055,271.67999267578125,35.4900016784668
2010-06-17,23.745882034301758,17.76211166381836,22.15226936340332,24.22501564025879,24.714149475097656,43.73921585083008,121.9000015258789,28.770000457763672,12.196000099182129,18.329999923706055,279.3599853515625,35.13999938964844
2010-06-18,23.844823837280273,17.535654067993164,22.112781524658203,24.12666130065918,24.753517150878906,44.09354019165039,122.83000183105469,28.8799991607666,12.291999816894531,18.75,272.9599914550781,35.40999984741211
2010-06-21,23.91408348083496,17.703035354614258,22.023935317993164,23.94961929321289,24.70430564880371,43.15851974487305,120.38999938964844,28.940000534057617,12.04800033569336,18.329999923706055,264.0,35.33000183105469
2010-06-22,23.89429473876953,17.82118797302246,21.974576950073242,23.802087783813477,24.507457733154297,43.54237365722656,121.44999694824219,28.690000534057617,12.152000427246094,18.420000076293945,259.8399963378906,35.0
2010-06-23,23.825035095214844,17.92949104309082,21.60931968688965,23.300472259521484,23.838178634643555,43.3848991394043,120.94999694824219,28.280000686645508,12.105999946594238,18.18000030517578,260.79998779296875,34.2400016784668
2010-06-24,24.042705535888672,18.264253616333008,21.658679962158203,23.300472259521484,23.867706298828125,43.50300216674805,121.30000305175781,28.420000076293945,12.140000343322754,18.260000228881836,258.239990234375,34.38999938964844
2010-06-25,23.963552474975586,18.569480895996094,22.053550720214844,23.959455490112305,24.556671142578125,43.9951171875,122.76000213623047,29.110000610351562,12.289999961853027,18.670000076293945,265.9200134277344,35.65999984741211
2010-06-28,23.834930419921875,18.51040267944336,21.816627502441406,23.644718170166016,24.42871856689453,43.42426300048828,121.08999633789062,28.579999923706055,12.109999656677246,18.3799991607666,255.36000061035156,35.209999084472656
2010-06-29,23.35011863708496,17.673498153686523,21.214448928833008,22.936555862426758,23.621646881103516,43.414424896240234,121.2699966430664,27.8700008392334,12.140000343322754,18.1299991607666,245.44000244140625,34.16999816894531
2010-06-30,23.73598861694336,17.722726821899414,21.29342269897461,22.769350051879883,23.434640884399414,43.61126708984375,121.68000030517578,27.790000915527344,12.170000076293945,18.209999084472656,248.0,33.959999084472656
2010-07-01,23.93387222290039,17.584884643554688,20.967655181884766,22.277572631835938,22.834259033203125,41.96760177612305,117.04000091552734,27.40999984741211,11.710000038146973,17.440000534057617,259.8399963378906,32.869998931884766
2010-07-02,23.854719161987305,17.732572555541992,20.92816925048828,22.080862045288086,22.65709686279297,42.459716796875,118.48999786376953,27.059999465942383,11.850000381469727,17.459999084472656,251.83999633789062,32.599998474121094
2010-07-06,23.637046813964844,18.08702850341797,20.987398147583008,22.080862045288086,22.844100952148438,41.780601501464844,116.51000213623047,27.290000915527344,11.65999984741211,17.399999618530273,251.83999633789062,32.61000061035156
2010-07-07,24.171329498291016,18.362714767456055,21.46124267578125,22.651325225830078,23.464168548583984,42.154605865478516,117.7300033569336,27.920000076293945,11.779999732971191,17.649999618530273,248.9600067138672,33.650001525878906
2010-07-08,24.359317779541016,18.264253616333008,21.658679962158203,22.926719665527344,23.907075881958008,41.957763671875,117.20999908447266,28.190000534057617,11.739999771118164,17.610000610351562,237.75999450683594,34.22999954223633
2010-07-09,24.280166625976562,18.421789169311523,21.698165893554688,22.966062545776367,23.877548217773438,42.39081954956055,118.36000061035156,28.399999618530273,11.84000015258789,17.729999542236328,238.0800018310547,34.34000015258789
2010-07-12,24.230693817138672,18.146102905273438,21.451372146606445,22.57263946533203,23.503538131713867,42.01681137084961,117.33999633789062,27.959999084472656,11.75,17.6200008392334,236.8000030517578,33.779998779296875
2010-07-13,24.4384708404541,18.175640106201172,21.796884536743164,23.123432159423828,24.123607635498047,42.39081954956055,118.36000061035156,28.56999969482422,11.84000015258789,17.81999969482422,235.52000427246094,34.7400016784668
2010-07-14,24.725399017333984,18.067337036132812,21.75739860534668,23.025075912475586,24.025182723999023,42.400665283203125,118.30000305175781,28.56999969482422,11.84000015258789,17.959999084472656,232.9600067138672,34.65999984741211
2010-07-15,25.101377487182617,18.215024948120117,21.964704513549805,23.113595962524414,23.956287384033203,42.37113952636719,118.2300033569336,28.59000015258789,11.829999923706055,17.950000762939453,248.0,34.58000183105469
2010-07-16,25.0024356842041,17.76211166381836,21.68829345703125,22.867706298828125,23.710227966308594,41.79043960571289,116.66999816894531,28.200000762939453,11.680000305175781,17.489999771118164,243.52000427246094,34.15999984741211
2010-07-19,24.695716857910156,17.92949104309082,21.66855239868164,22.966062545776367,23.848020553588867,41.436119079589844,115.7300033569336,28.25,11.579999923706055,17.270000457763672,243.1999969482422,34.459999084472656
2010-07-20,24.52751922607422,18.234718322753906,21.846242904663086,23.123432159423828,24.06455421447754,41.75107192993164,116.6500015258789,28.43000030517578,11.680000305175781,17.329999923706055,247.67999267578125,34.81999969482422
2010-07-21,24.606672286987305,18.402099609375,21.787012100219727,22.867706298828125,23.808652877807617,41.485328674316406,115.8499984741211,28.25,11.59000015258789,17.309999465942383,242.55999755859375,34.20000076293945
2010-07-22,24.745187759399414,18.914087295532227,22.221370697021484,23.57586669921875,24.517301559448242,41.80028533935547,116.86000061035156,28.969999313354492,11.6899995803833,17.709999084472656,248.32000732421875,35.41999816894531
2010-07-23,24.883705139160156,18.933780670166016,22.15226936340332,23.487346649169922,24.44840431213379,41.5837516784668,116.08999633789062,29.049999237060547,11.609999656677246,17.719999313354492,245.1199951171875,35.38999938964844
2010-07-26,24.715505599975586,19.189775466918945,22.132524490356445,23.516855239868164,24.517301559448242,41.3475341796875,115.5199966430664,28.93000030517578,11.5600004196167,17.780000686645508,247.0399932861328,35.349998474121094
2010-07-27,24.68582534790039,18.953472137451172,21.89560317993164,23.202116012573242,24.10392189025879,40.579837799072266,113.51000213623047,28.549999237060547,11.369999885559082,17.299999237060547,250.24000549316406,34.66999816894531
2010-07-28,25.042011260986328,19.150392532348633,21.98444938659668,23.133268356323242,24.03502655029297,40.64873123168945,113.77999877929688,28.6299991607666,11.390000343322754,17.15999984741211,252.47999572753906,34.36000061035156
2010-07-29,25.25968360900879,19.5540771484375,22.300344467163086,23.56603240966797,24.458248138427734,40.85541915893555,114.29000091552734,29.059999465942383,11.430000305175781,17.239999771118164,259.5199890136719,35.060001373291016
2010-07-30,25.704917907714844,19.80022430419922,22.596498489379883,23.76274299621582,24.615724563598633,41.268798828125,115.48999786376953,29.389999389648438,11.5600004196167,17.579999923706055,264.32000732421875,35.34000015258789
2010-08-02,25.714811325073242,20.578054428100586,23.03085708618164,24.313535690307617,25.255477905273438,41.29832458496094,115.54000091552734,30.0,11.569999694824219,17.959999084472656,253.75999450683594,36.47999954223633
2010-08-03,25.497140884399414,20.2432918548584,23.109830856323242,24.62827491760254,25.501535415649414,41.50501251220703,115.98999786376953,30.290000915527344,11.609999656677246,18.020000457763672,251.83999633789062,36.90999984741211
2010-08-04,26.071001052856445,20.568208694458008,23.307266235351562,24.608604431152344,25.48185157775879,41.70185852050781,116.72000122070312,30.510000228881836,11.680000305175781,17.93000030517578,254.39999389648438,36.900001525878906
2010-08-05,25.863224029541016,20.203908920288086,23.19867706298828,24.451234817504883,25.39327049255371,41.819969177246094,116.9800033569336,30.420000076293945,11.699999809265137,17.959999084472656,248.32000732421875,36.709999084472656
